REG_ENT_ID,RN,REG_ENT_NAME,CNTY_NAME,LATITUDE,LONGITUDE,CITY_NAME,PHYS_LOC_DESC_TXT,DELIV_TXT,CITY_NAME_1,USPS_STATE_CD,ZIP_CD,NEAR_CITY_NAME,LOC_ZIP_TXT
986551302013164,RN106808827,VILLAS OF VOLTERRA,TARRANT,33,-97,,"GO 0.82 MILES NORTH TO INTX OF N. TARRANT PKWY AND FM 1938, TURN LEFT ON VOLTERRA PKWY",,,,,KELLER,76248
996308282013165,RN106810690,MUSTANG POINTE,TARRANT,33,-97,,"FROM US 377, S ON CROWLEY PLOVER RD 1.35 MILES, E ON BEN DAY MURRIN RD 1.3 MILES",,,,,TARRANT COUNTY,76126
342397772013165,RN106811821,MOSIER VALLEY COMPRESSOR STATION,TARRANT,33,-97,,HEAD EAST ON 1-30 E TOWARD EXIT 21A TAKE EXIT 21A FOR I-820 TAKE EXIT 21B ON THE LEFT FOR I-820N TAKE EXIT 25 FOR TRINITY BLVD TURN RIGHT ONTO MOSIER VALLEY ROAD TAKE FIRST RIGHT ONTO JAMISON LANE SITE IS AT THE END OF THE ROAD,,,,,FORT WORTH,76040
719419252013165,RN106812225,NOAHS OF FOSSIL CREEK,TARRANT,33,-97,FORT WORTH, ,4201 FOSSIL CREEK BLVD,FORT WORTH,TX,76137,FORT WORTH,76137
843331202013169,RN106819626,LLANO SPRINGS,TARRANT,33,-97,FORT WORTH, ,5864 DEW PLANT WAY,FORT WORTH,TX,76123,FORT WORTH,76123
135344722013169,RN106820251,SAFETY TUBS,TARRANT,33,-97,GRAND PRAIRIE, ,902 W CARRIER PKWY,GRAND PRAIRIE,TX,75050,GRAND PRAIRIE,75050
443392702013169,RN106821234,THOMAS CROSSING,TARRANT,33,-97,,EAST OF WILDCAT WAY AT THOMAS CROSSING DRIVE,,,,,FORT WORTH,76028
210351002013170,RN106824576,RIVERHILLS EDWARDS RANCH DAVID LEWIS BUILDER,TARRANT,33,-97,,NW AND SW CORNERS OF THE ARBORLAWN DRIVE AND INTERNATIONAL PLAZA INTERSECTION,,,,,FORT WORTH,76109
649522412013171,RN106830631,CARRINGTON COURT,TARRANT,33,-97,,WEST SIDE OF SANDSHELL BOULEVARD AT PEYTON BROOK DRIVE,,,,,FORT WORTH,76137
819524232013171,RN106830821,DON CARRO AUTO SALES,TARRANT,0,0,FORT WORTH, ,4050 SOUTH FWY,FORT WORTH,TX,76110, ,     
294291302013172,RN106832025,BARRON PAD,TARRANT,0,0,,FROM EAST LOOP I-820 TRAVEL EAST ON STATE HWY 180 FOR 3.44 MILES TO THE LEASE ROAD ON THE LEFT.,,,,,ARLINGTON,76012
262490512013172,RN106832256,THE SOVEREIGN APARTMENTS,TARRANT,33,-97,FORT WORTH, ,5301 N TARRANT PKWY,FORT WORTH,TX,76244,FORT WORTH,76244
283332542013175,RN106832645,LA VISTA,TARRANT,33,-97,,EAST OF VETERANS PKWY NORTH OF COOK RANCH RD AND THE EXTENSION OF TEAM RANCH ROAD,,,,,BENBROOK,76126
233506782013175,RN106832983,OAK BEND,TARRANT,33,-97,,A 10 ACRE TRACT LOCATED ON TH NORTH SIDE OF E DOVE RD 900 BLOCK APPROX 250 IF EAST OF INTERSECTION OF VICTORIA LN AND E DOVE RD IN SOUTHLAKE TX,,,,,SOUTHLAKE,76092
460554872013175,RN106833072,WILLOW RIDGE ESTATES,TARRANT,33,-97,,SITE IS LOCATED APPROXIMATELY 1.3 MILES SOUTH OF THE INTERSECTION OF US 81/ US 287 AND WILLOW SPRINGS ROAD ON THE EAST SIDE OF WILLOW SPRINGS ROAD.,,,,,FORT WORTH,76052
714379882013176,RN106834013,SOUTHGATE PLAZA,TARRANT,33,-97,,NORTH OF RENTAL CAR DR EAST OF INTERNATIONAL PARKWAY SOUTH OF 38TH ST ON DALLAS FORT WORTH INTERNATIONAL AIRPORT PROPERTY,,,,,DFW AIRPORT,75261
502401922013176,RN106834153,RBE INVESTMENT,TARRANT,33,-97,,AT NORTHWEST CORNER OF TRINITY BOULEVARD & EAST I.H. LOOP 820,,,,,FORT WORTH,76118
829483902013176,RN106834294,TARRANT COUNTY NORTHEAST SUBCOURTHOUSE,TARRANT,33,-97,HURST, ,645 GRAPEVINE HWY,HURST,TX,76054,HURST,76054
725396552013177,RN106834740,VILLAGE CREEK WEST PAD,TARRANT,0,0,,FROM DOWNTOWN FORT WORTH TAKE I30 EAST APPROX 11 MI THEN EXIT FIELDER RD AND GO NORTH ON FIELDER APPROX 1.3 MI THEN TURN LEFT ONTO NW GREEN OAKS AND GO APPROX 0.25 MI THEN TURN RIGHT ONTO GREENBELT AND GO APPROX 0.33 MI PAD ON L,,,,,FORT WORTH,76119
679488862013177,RN106834922,CARRIAGE HILL-CARRIAGE PARK APARTMENTS,TARRANT,0,0,ARLINGTON, ,1600 JONES DR,ARLINGTON,TX,76013, ,     
966527942013177,RN106835044,JOHN BARFIELD MULTI-USE TRAILS,TARRANT,33,-97,,FROM CALLOWAY TRAIL TO PRECINCT LINE ROAD,,,,,NORTH RICHLAND HILLS,76180
207385882013178,RN106835671,SOMERSET MANOR PH1,TARRANT,33,-97,,FROM DALLAS TAKE SH-114 WEST TO SOUTHLAKE BLVD. TAKE SOUTHLAKE BLVD. SOUTH (LEFT) TO DAVIS BLVD.. TAKE DAVIS BLVD. SOUTH (LEFT) TO PRECINCT LINE. TAKE PRECINCT LINE LEFT TO MURPHY ROAD. TAKE MURPHY ROAD LEFT TO SITE.,,,,,COLLEYVILLE,76034
370392442013178,RN106835697,TRINITY RIVER VISION AUTHORITY DEMOLITION,TARRANT,33,-97,,THE SITE IS LOCATED IN THE GENERAL VICINITY OF 5TH STREET AND 9TH STREET BETWEEN CALHOUN AND THROCKMORTON.,,,,,FORT WORTH,76102
296560732013178,RN106836323,RAMBO TRUCKING,TARRANT,33,-97,,6517 BENNETT LAWSON  MANSFIELD  TEXAS  76063,,,,,MANSFIELD,76063
976598672013178,RN106836455,ADJ 3814,TARRANT,0,0,,NO LOCATION ON FILE,,,,, ,     
816283992013179,RN106836729,"MOYER, CORBIN S",TARRANT,0,0,, ,,,,,FORT WORTH,76179
902491662013179,RN106837438,BANK OF AMERICA - GRAND PRAIRIE TX CAMP WISDOM RD,TARRANT,33,-97,GRAND PRAIRIE, ,3020 W CAMP WISDOM RD,GRAND PRAIRIE,TX,75052,GRAND PRAIRIE,75052
292554462013179,RN106837594,DEWITT EASTERLING,TARRANT,33,-97,GRAND PRAIRIE, ,2471 NW DALLAS ST,GRAND PRAIRIE,TX,75050,GRAND PRAIRIE,75050
734790572013180,RN106837842,SLAUGHTER-H091,TARRANT,0,0,,SCOTTS MARINA GRAPEVINE TX,,,,,GRAPEVINE TX,     
212694342013181,RN106837883,LITSCH-D303,TARRANT,0,0,GRAPEVINE,SCOTTS LANDING,4621 KAITLYN LN,GRAPEVINE,TX,76051,GRAPEVINE,     
367420882013182,RN106838287,ZIMMERMAN JOHN CLARK,TARRANT,0,0,ARLINGTON, ,3609 PALOMINO DR,ARLINGTON,TX,76017, ,     
202517482013182,RN106838519,MCKEEVER-B606,TARRANT,0,0,,EAGLE MOUNTAIN LAKE,,,,, ,     
471342902013183,RN106838915,SUNSET HILLS,TARRANT,33,-97,ARLINGTON, ,2906 SUNSET HILLS CT,ARLINGTON,TX,76012,ARLINGTON,76012
996351542013184,RN106839764,GRAND PRAIRIE FABRICATION & WELDING,TARRANT,34,-96,GRAND PRAIRIE, ,2374 DOREEN ST,GRAND PRAIRIE,TX,75050,GRAND PRAIRIE,75050
762361802013186,RN106840689,MIKE CONKLES CUSTOM CABINETS,TARRANT,0,0,KENNEDALE, ,318 W KENNEDALE PKWY,KENNEDALE,TX,76060, ,     
645396322013186,RN106840747,"HOSKINS, RAYMOND C",TARRANT,0,0,, ,,,,,FORT WORTH,76103
366413852013186,RN106840812,"GARNER, LUKE T",TARRANT,0,0,, ,,,,,BENBROOK,76126
664307082013189,RN106841448,NGC RENEWABLES FACILITY,TARRANT,33,-97,FORT WORTH, ,5500 ALLIANCE GATEWAY FWY,FORT WORTH,TX,76177,FORT WORTH,76177
267358832013189,RN106841604,POLYMER PRODUCTS,TARRANT,33,-97,GRAND PRAIRIE, ,2626 AVIATION PKWY,GRAND PRAIRIE,TX,75052,GRAND PRAIRIE,75052
487374212013189,RN106841703,EDWARDS RANCH RIVERHILLS,TARRANT,33,-97,,ARBORLAWN DRIVE AND RIVERHILLS VIEW DRIVE,,,,,FORT WORTH,76109
257535462013189,RN106842065,ARLINGTON RESIDENTIAL STREET RECONSTRUCTION,TARRANT,33,-97,ARLINGTON, ,509 SOUTHMOOR DR,ARLINGTON,TX,76010,ARLINGTON,76010
902593982013189,RN106842222,B & L TIRES,TARRANT,0,0,FORT WORTH, ,3537 THANNISCH AVE,FORT WORTH,TX,76105,FORT WORTH,75105
140594112013189,RN106842289,TRIDENT ENVIRONMENTAL CONSULTING,TARRANT,0,0,FORT WORTH, ,3205 BUTTON BUSH DR,FORT WORTH,TX,76244,KELLER,76244
845624902013189,RN106842487,STONE VILLA,TARRANT,37,-96,FORT WORTH, ,1501 WESTPARK VIEW DR,FORT WORTH,TX,76108,FORT WORTH,76108
971570572013190,RN106843774,APAC SHELBY ROAD SITE,TARRANT,0,0,FORT WORTH, ,5638 SHELBY RD,FORT WORTH,TX,76140,FORT WORTH,76140
102594682013190,RN106843808,MIRA VISTA,TARRANT,33,-97,FORT WORTH, ,7001 OAKMONT TER,FORT WORTH,TX,76132,FORT WORTH,76132
175298992013192,RN106844814,"RUTHERFORD, MATTHEW B",TARRANT,0,0,, ,,,,,WATAUGA,76148
342299292013192,RN106844822,"SANCHEZ, ERIC A",TARRANT,0,0,, ,,,,,FORT WORTH,76119
369403432013193,RN106846892,ELM RIVER COURT,TARRANT,33,-97,,ELM RIVER COURT AND ELM RIVER DRIVE,,,,,FORT WORTH,76116
570491442013193,RN106847122,BOWER RANCH,TARRANT,33,-97,MANSFIELD, ,100 N HOLLAND RD,MANSFIELD,TX,76063,MANSFIELD,76063
169532462013193,RN106847288,WF-6 & WF-14 INTERCEPTOR RELIEF PROJECT,TARRANT,33,-97,,APPROX 1076 NORTH OF TRINITY BLVD 442 EAST OF SOUTH RAIDER DRIVE AND APPROX 3100 SOUTH OF TRINITY BLVD 1100 SOUTH OF THE TRE RAIL LINE AND 1.8 MILES WEST OF COLLINS STREET,,,,,FORT WORTH,76040
964598072013193,RN106847411,DREYER,TARRANT,33,-97,SOUTHLAKE, ,1716 GRASS CT,SOUTHLAKE,TX,76092,SOUTH LAKE,76092
611638952013193,RN106847445,MIRA VISTA SUBDIVISION,TARRANT,33,-97,,"SOUTH OF I-20 ON BRYANT IRVIN RD. , RIGHT ON MIRA VISTA BLVD. TO ENTRANCE",,,,,FORT WORTH,76126
651402192013196,RN106848336,RIVERHILLS PHASE I AND II,TARRANT,33,-97,,ONE MILE NORTH OF I-820 WEST OF HULEN ST. ON ARBORLAWN,,,,,FORT WORTH,76107
210408382013196,RN106848369,ALEDO FILM GROUP BURN SITE,TARRANT,0,0,,9397 FM 12187 SOUTH IN ALEDO TEXAS,,,,,ALEDO,76126
270408882013196,RN106848377,ALLIANCE TOWN CENTER NORTH PHASE 1,TARRANT,33,-97,,NORTHEAST CORNER OF I-35 W AND HERITAGE TRACE PARKWAY.,,,,,FORT WORTH,76248
905451222013196,RN106848435,GREEN MEADOWS DRAINAGE IMPROVEMENTS,TARRANT,33,-97,,1900 BLOCK OF WINEWOOD STREET,,,,,ARLINGTON,76013
686468562013196,RN106848468,LAKE CREST DRAINAGE IMPROVEMENTS,TARRANT,33,-97,,INSIDE LAKE CREST ESTATES ON BOB HANGER AND MARINE CREEK STREETS,,,,,FORT WORTH,76179
214297262013197,RN106849219,BRIDGEWOOD,TARRANT,33,-97,,"377 SOUTH, EAST ON MOUNT GILEAD ROAD, SOUTH ON EDGEMERE DRIVE INTO THE COMMUNITY.",,,,,KELLER,76248
682328362013197,RN106849292,ALICE PONDER ELEMENTARY REPLACEMENT,TARRANT,33,-97,MANSFIELD, ,102 PLEASANT RIDGE DR,MANSFIELD,TX,76063,MANSFIELD,76063
577541162013197,RN106850068,AMERICAN AERO - SITE 12N,TARRANT,33,-97,FORT WORTH, ,4301 N MAIN ST,FORT WORTH,TX,76106,FORT WORTH,76106
650544372013197,RN106850092,"SCHOONOVER, IAN T",TARRANT,0,0,, ,,,,,FORT WORTH,76103
617551802013197,RN106850159,"GIBSON, CHRISTOPHER",TARRANT,0,0,, ,,,,,BEDFORD,76021
918553452013197,RN106850167,"CROTHERS, CHRIST OHER J",TARRANT,0,0,, ,,,,,FORT WORTH,76131
857371202013198,RN106851041,MIRA VISTA,TARRANT,33,-97,FORT WORTH, ,6108 DIRKS ROAD,FORT WORTH,TX,76132,FORT WORTH,76132
290414202013198,RN106851140,MEMOS AUTOBODY & FIBERGLASS REPAIR,TARRANT,0,0,FORT WORTH, ,2501 E BELKNAP ST,FORT WORTH,TX,76111, ,     
832427852013198,RN106851173,SALDIVARS AUTO BODY & PAINT SHOP,TARRANT,0,0,FORT WORTH, ,1900 SOUTH FWY,FORT WORTH,TX,76104, ,     
312521162013198,RN106851454,TEJAS FUN-F123,TARRANT,0,0,LEWISVILLE,SILVER LAKE MARINA,816 E HWY 121 STE 105,LEWISVILLE,TX,75057,GRAPEVINE,     
687542172013198,RN106851470,SAMS DOCK-D404,TARRANT,0,0,LEWISVILLE,LAKE GRAPEVINR,816 E HWY 121 STE 105,LEWISVILLE,TX,75057,LEWISVILLE,     
470672202013199,RN106852601,SMITH-D606,TARRANT,0,0,,SCOTTS LANDING,,,,,GRAPEVINE,     
147535582013203,RN106854680,CARDINAL PARK ESTATES,TARRANT,33,-97,,LOCATED EAST AND NORTH OF NEWT PATTERSON ROAD AND WEST OF CARDINAL ROAD,,,,,MANSFIELD,76063
197535842013203,RN106854698,CARDINAL PARK ESTATES,TARRANT,33,-97,,LOCATED EAST AND NORTH OF NEWT PATTERSON ROAD AND WEST OF CARDINAL ROAD,,,,,MANSFIELD,76063
185567322013203,RN106854839,TERRA HIGHLAND OAKS,TARRANT,33,-97,,"16.602 ACRE TRACT @ N/W CORNER OF W. HIGHLAND STREET AND N. WHITE CHAPEL ROAD, SOUTHLAKE, TX 76092",,,,,SOUTHLAKE,76092
150589752013203,RN106854862,PARK PLACE MASERATI,TARRANT,33,-97,FORT WORTH, ,5760 BRYANT IRVIN RD,FORT WORTH,TX,76132,FORT WORTH,76132
231317542013204,RN106855059,EAGLE REMEDIATION AND DEMOLITION SERVICES,TARRANT,0,0,HURST, ,1517 CENTRAL PARK DR,HURST,TX,76053, ,76053
828353922013204,RN106855117,NORTHSIDE PUMP STATION,TARRANT,0,0,FORT WORTH, ,3213 NW 27TH ST,FORT WORTH,TX,76106, ,76106
304366312013204,RN106855174,THE LEGEND BY RIVERSIDE,TARRANT,33,-97,FORT WORTH, ,8708 OLD DENTON RD,FORT WORTH,TX,76244,FORT WORTH,76244
779348252013205,RN106855885,ELK RIVER INVESTMENTS,TARRANT,0,0,FORT WORTH,"54,000-SQUARE FOOT BUILDING AT 2517 RODEO PLAZA, FORT WORTH TX - 3.83 ACRE TRACT OF LAND AT 2501-2533 MAIN STREET FORT WORTH TX",2517 RODEO PLZ,FORT WORTH,TX,76164, ,     
549361082013205,RN106855927,CVS PHARMACY 8330,TARRANT,0,0,NORTH RICHLAND HILLS, ,6320 RUFE SNOW DR,NORTH RICHLAND HILLS,TX,76148, ,76148
492415072013205,RN106856032,CVS PHARMACY 7461,TARRANT,0,0,MANSFIELD, ,1100 N WALNUT CREEK DR,MANSFIELD,TX,76063, ,76063
792603692013205,RN106856370,SHEFFIELD APARTMENTS,TARRANT,0,0,GRAND PRAIRIE, ,2770 BARDIN RD,GRAND PRAIRIE,TX,75052, ,     
622311472013206,RN106856545,N-TEX SAND & GRAVEL OPERATING,TARRANT,33,-97,KELLER, ,804 RUNNYMEDE RD,KELLER,TX,76248,KELLER,76248
513528482013206,RN106857113,ALL STORAGE OLD DENTON PHASE 11,TARRANT,33,-97,,HWY 377 & GOLDEN TRIANGLE BLVD,,,,,FORT WORTH,76248
455346122013207,RN106857501,LAMAR BOULEVARD,TARRANT,33,-97,,LAMAR BOULEVARD FROM COLLINS STREET TO BALL PARK WAY,,,,,ARLINGTON,76006
327368532013207,RN106857568,VINEYARD CREEK ESTATES,TARRANT,33,-97,,"FROM SH121, N ON WILLIAM D. TATE AVE 1.5 MILES, E ON HUGHES RD .15 MILES",,,,,GRAPEVINE,76051
658371812013207,RN106857576,VILLAGES OF WOODLAND SPRINGS WEST,TARRANT,33,-97,,"FROM IH 35W, N ON NORTH FRWY .8 MILES, E ON TIMBERLAND BLVD. .2 MILES",,,,,FORT WORTH,76248
648404632013207,RN106857642,"TRUJILLO, MIGUEL",TARRANT,0,0,, ,,,,,FORT WORTH,76164
548444022013207,RN106857725,4100 BLOCK OF S ADAMS ST,TARRANT,0,0,,4100 BLOCK OF S ADAMS ST FORT WORTH 76115,,,,, ,     
423321672013210,RN106858376,HYDE HICKMAN D 1H 3H&4H E 1H THRU 3H,TARRANT,33,-97,,FROM INTX HWY 820 & SILVER CREEK RD IN FT WORTH GO W THEN N ON SILVER CREEK RD 0.9 MI. TURN LEFT ONTO VERNA TRL. GO W 0.2 MI TO 2ND PIPE ENTRANCE ON LEFT HAND SIDE. TURN INTO HICKMAN UNIT &GO S ON LEASE RD 500 FT TO D LOCATION ON W SIDE OF RD & 0.15 MI,,,,,WHITE SETTLEMENT,76108
394329202013210,RN106858392,HYDE HICKMAN F 1H 3H THRU 6H,TARRANT,33,-97,,FROM INTX LOOP 820 IN FT WORTH TAKE SILVER CREEK RD W THEN N FOR 0.9 MI. TURN LEFT ON VERNA TRL & FOLLOW 0.2 MI. TURN LEFT INTO 2ND PIPE ENTRANCE. AFTER TURNING ONTO VERNA TRL FOLLOW LEASE RD S THEN W TO FENCE LINE THEN BACK S TO LOCATION.,,,,,WHITE SETTLEMENT,76108
792350852013210,RN106858491,PRESIDIO WEST PHASE 3,TARRANT,33,-97,,N OF SPANISH NEEDLE TRAIL & SALTBUSH ST,,,,,FRISCO,76177
293364482013210,RN106858541,7.3 MI N FROM FORT WORTH AND 3.4 MI W FROM WATAUGA,TARRANT,0,0,,"NEAR THE STREAM CROSSING OF I-35W, LOCATED 7.3 MI N FROM FORT WORTH, TARRANT COUNTY, AND 3.4 MI W FROM WATAUGA",,,,,WATAUGA,     
166439962013210,RN106858665,BEDFORD SQUARE,TARRANT,33,-97,,"FROM SH121, N ON CENTRAL DR 1.8 MILES",,,,,BEDFORD,76021
389531572013210,RN106859085,"SHIPLEY, ARIANNE M",TARRANT,0,0,, ,,,,,MANSFIELD,76063
573556642013210,RN106859358,"WILLIAMSON, KIMARIO A",TARRANT,0,0,, ,,,,,FORT WORTH,76112
958416522013211,RN106860018,HIGHPOINT HILLS PHASE 2,TARRANT,33,-97,,GO WEST ON 1187 FROM I-35 W TO HEMPHILL GO SOUTH ON HEMPHILL AND WHEN IT MAKES A 90 DEGREE TURN EAST GO STRAIGHT TO SITE,,,,,BURLESON,76028
438462372013211,RN106860141,CAT G3306 NA ENGINE G6X03709,TARRANT,0,0,,PORTABLE ENGINE - MUST STAY STAND ALONE AT ALL TIMES,,,,, ,     
604484302013211,RN106860232,MARSHALL RIDGE PHASE 6D,TARRANT,33,-97,,22 ACRE TRACT LOCATED NORTH OF 1998 DENALI LANE KELLER TEXAS 76248,,,,,KELLER,76054
359503702013211,RN106860356,QUICKSILVER RESOURCES ENGINE G6X03374,TARRANT,0,0,,PORTABLE ENGINE - MUST STAY STAND ALONE AT ALL TIMES,,,,, ,     
898431112013212,RN106861669,PROPOSED CHICK FIL-A-RESTAURANT 2809,TARRANT,0,0,ARLINGTON, ,4410 LITTLE RD,ARLINGTON,TX,76016, ,     
981488632013212,RN106861768,CARRIZO ENGINE G6X01098,TARRANT,0,0,,PORTABLE ENGINE - MUST STAY STAND ALONE AT ALL TIMES,,,,, ,     
614491912013212,RN106861776,CAT G3406 NA ENGINE 4FD03381,TARRANT,0,0,,PORTABLE ENGINE - MUST STAY STAND ALONE AT ALL TIMES,,,,, ,     
766493762013212,RN106861784,CARRIZO ENGINE 4FD03231,TARRANT,0,0,,PORTABLE ENGINE - MUST STAY STAND ALONE AT ALL TIMES,,,,, ,     
325495392013212,RN106861800,CARRIZO ENGINE G6X03961,TARRANT,0,0,,PORTABLE ENGINE - MUST STAY STAND ALONE AT ALL TIMES,,,,, ,     
493496882013212,RN106861818,CARRIZO ENGINE G6X03744,TARRANT,0,0,,PORTABLE ENGINE - MUST STAY STAND ALONE AT ALL TIMES,,,,, ,     
480498352013212,RN106861834,CARRIZO ENGINE G6X05083,TARRANT,0,0,,PORTABLE ENGINE - MUST STAY STAND ALONE AT ALL TIMES,,,,, ,     
799499842013212,RN106861859,CARRIZO ENGINE P4088,TARRANT,0,0,,PORTABLE ENGINE - MUST STAY STAND ALONE AT ALL TIMES,,,,, ,     
599503222013212,RN106861867,CARRIZO ENGINE 46757136,TARRANT,0,0,,PORTABLE ENGINE - MUST STAY STAND ALONE AT ALL TIMES,,,,, ,     
334507662013212,RN106861875,CARRIZO ENGINE G6X03738,TARRANT,0,0,,PORTABLE ENGINE - MUST STAY STAND ALONE AT ALL TIMES,,,,, ,     
670510262013212,RN106861909,CARRIZO ENGINE G6X04925,TARRANT,0,0,,PORTABLE ENGINE - MUST STAY STAND ALONE AT ALL TIMES,,,,, ,     
694522382013212,RN106861958,LEGEND ENGINE G6X03760,TARRANT,0,0,,PORTABLE ENGINE - MUST STAY STAND ALONE AT ALL TIMES,,,,, ,     
560527892013212,RN106861990,TRINITY RIVER ENGINE N4F03342,TARRANT,0,0,,PORTABLE ENGINE - MUST STAY STAND ALONE AT ALL TIMES,,,,, ,     
118529912013212,RN106862006,LEGEND ENGINE G6X04558,TARRANT,0,0,,PORTABLE ENGINE - MUST STAY STAND ALONE AT ALL TIMES,,,,, ,     
492658142013212,RN106862196,"LOYD, ERIN",TARRANT,0,0,, ,,,,,BEDFORD,76022
926338432013213,RN106862394,BRIDGESTONE AMERICAS,TARRANT,0,0,ROANOKE, ,600 GATEWAY PKWY,ROANOKE,TX,76262, ,76262
956456032013213,RN106862667,FALLBROOKE,TARRANT,33,-97,,"FROM SH 360, EAST ON AVE K E 1 MILE, N ON DUNCAN PERRY ROAD .2 MILES",,,,,GRAND PRAIRIE,75050
503492032013213,RN106862766,SKYLINE RANCH,TARRANT,34,-97,,"HWY 290 & IH 35 ACCESSIBLE ON HWY 290 SOUTH FM 1-20 WEST IN FORT WORTH, EXIT FM 2871 GO SOUTH TO ROLLING HILLS DRIVE TURN EAST AND ENTER SKYLINE RANCH (ROLLING HILLS DRIVE AND CONCHO VALLEY TRAIL)",,,,,FORT WORTH,76126
320462672013214,RN106863954,2903 SUNRAY VALLEY COURT,TARRANT,33,-97,,"FROM IH30, S ON N FIELDER RD 1.5 MILES, W ON DIVISION ST 1.3 MILES, N ON CROWLEY RD .35 MILES",,,,,ARLINGTON,76012
826635462013214,RN106864200,"ST JOHN, DARREN S",TARRANT,0,0,, ,,,,,N RICHLAND HILLS,76182
902635622013214,RN106864218,"JOHNSON, JAMES P",TARRANT,0,0,, ,,,,,ARLINGTON,76014
286641262013214,RN106864259,"STONE, TYLER S",TARRANT,0,0,, ,,,,,FORT WORTH,76118
107705332013216,RN106864424,STOVALL-G798,TARRANT,0,0,FORT WORTH,EAGLE MOUINTAIN MARINA,2805 HERITAGE HILLS CT,FORT WORTH,TX,76109,FT WORTH,     
570382312013217,RN106864978,XTO ENERGY ENGINE 4FD02844,TARRANT,0,0,,PORTABLE ENGINE - MUST STAY STAND ALONE AT ALL TIMES,,,,, ,     
520388292013217,RN106864994,XTO ENERGY ENGINE 4FD02854,TARRANT,0,0,,PORTABLE ENGINE - MUST STAY STAND ALONE AT ALL TIMES,,,,, ,     
473404322013217,RN106865058,XTO ENERGY ENGINE 4FD03128,TARRANT,0,0,,PORTABLE ENGINE - MUST STAY STAND ALONE AT ALL TIMES,,,,, ,     
639406342013217,RN106865066,XTO ENERGY ENGINE 4FD03527,TARRANT,0,0,,PORTABLE ENGINE - MUST STAY STAND ALONE AT ALL TIMES,,,,, ,     
546449452013217,RN106865124,XTO ENERGY ENGINE G6X02835,TARRANT,0,0,,PORTABLE ENGINE - MUST STAY STAND ALONE AT ALL TIMES,,,,, ,     
107470932013217,RN106865199,XTO ENERGY ENGINE G6X03586,TARRANT,0,0,,PORTABLE ENGINE - MUST STAY STAND ALONE AT ALL TIMES,,,,, ,     
737497112013217,RN106865256,XTO ENERGY ENGINE G6X03901,TARRANT,0,0,,PORTABLE ENGINE - MUST STAY STAND ALONE AT ALL TIMES,,,,, ,     
288503412013217,RN106865306,3832 BISHOPS FLOWER OUT OF RIVERHILLS ADDITION PHASE 2,TARRANT,33,-97,FORT WORTH, ,3832 BISHOPS FLOWER RD,FORT WORTH,TX,76109,FORT WORTH,76109
371509012013217,RN106865330,XTO ENERGY ENGINE G6X04481,TARRANT,0,0,,PORTABLE ENGINE - MUST STAY STAND ALONE AT ALL TIMES,,,,, ,     
595510542013217,RN106865348,XTO ENERGY ENGINE G6X04491,TARRANT,0,0,,PORTABLE ENGINE - MUST STAY STAND ALONE AT ALL TIMES,,,,, ,     
867517472013217,RN106865371,CAT G3306 TA ENGINE G6X04776,TARRANT,0,0,,PORTABLE ENGINE - MUST STAY STAND ALONE AT ALL TIMES,,,,, ,     
125518992013217,RN106865389,5205 WINTERGRASS LANE OUT OF RIVERHILLS ADDITION PHASE 2,TARRANT,33,-97,FORT WORTH, ,5205 WINTERGRASS LN,FORT WORTH,TX,76109,FORT WORTH,76109
159519412013217,RN106865397,XTO ENERGY ENGINE G6X06050,TARRANT,0,0,,PORTABLE ENGINE - MUST STAY STAND ALONE AT ALL TIMES,,,,, ,     
347520832013217,RN106865405,CAT G3306 TA ENGINE G6X06172,TARRANT,0,0,,PORTABLE ENGINE - MUST STAY STAND ALONE AT ALL TIMES,,,,, ,     
751525752013217,RN106865413,CAT G3306 TA ENGINE G6X06186,TARRANT,0,0,,PORTABLE ENGINE - MUST STAY STAND ALONE AT ALL TIMES,,,,, ,     
719529662013217,RN106865439,XTO ENERGY ENGINE G6X06319,TARRANT,0,0,,PORTABLE ENGINE - MUST STAY STAND ALONE AT ALL TIMES,,,,, ,     
626537192013217,RN106865488,CAT G3306 TA ENGINE G6X06331,TARRANT,0,0,,PORTABLE ENGINE - MUST STAY STAND ALONE AT ALL TIMES,,,,, ,     
260540452013217,RN106865504,CAT G3306 NA ENGINE ENGINE G6X00398,TARRANT,0,0,,PORTABLE ENGINE - MUST STAY STAND ALONE AT ALL TIMES,,,,, ,     
387541952013217,RN106865520,XTO ENERGY ENGINE G6X06382,TARRANT,0,0,,PORTABLE ENGINE - MUST STAY STAND ALONE AT ALL TIMES,,,,, ,     
509543352013217,RN106865546,XTO ENERGY ENGINE G6X06383,TARRANT,0,0,,PORTABLE ENGINE - MUST STAY STAND ALONE AT ALL TIMES,,,,, ,     
872544912013217,RN106865553,XTO ENERGY ENGINE G6X06617,TARRANT,0,0,,PORTABLE ENGINE - MUST STAY STAND ALONE AT ALL TIMES,,,,, ,     
121546402013217,RN106865579,XTO ENERGY ENGINE G6X06802,TARRANT,0,0,,PORTABLE ENGINE - MUST STAY STAND ALONE AT ALL TIMES,,,,, ,     
709549842013217,RN106865603,CAT G3306 TA ENGINE G6X06893,TARRANT,0,0,,PORTABLE ENGINE - MUST STAY STAND ALONE AT ALL TIMES,,,,, ,     
